name,processor,count,duration_seconds,pts_per_sec
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.5142527694456381,571357.1563586106
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.7255315892210022,570642.2796070521
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,1.2285832079992527,474845.3309483576
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,1.430187042554737,574778.665685288
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,2.1302688158865397,543744.9918816694
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,3.2501328728925434,502186.2378652244
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,4.630784836333349,496646.48246128176
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,6.090058739106947,532128.8576725976
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,11.171994457890383,408736.7763394217
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,10.891739547005026,590763.1166014542
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,19.54510621999494,463883.33212150476
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,23.437903228885858,545084.9794556175
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,35.08364959277906,495709.68818419304
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,39.67188016867115,453770.6033457953
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,52.32786266155592,484755.0178776165
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,65.29838619144901,532671.8013829701
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,74.211,481640.7271159262
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,89.414,563277.1489923279
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,100.081,521316.86334069405
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,141.05,493195.44842254516
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.0007420821096230666,1347.5597740901478
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0008882692206857667,11257.848146848703
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0008693849998008667,16103.337420368089
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0008990338867944,21133.797378591036
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0008930433354237,30233.695195978347
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0008959521145249335,43529.11206719929
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0009517429998247666,57788.70977787755
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0009108594457308333,85633.40959528202
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0016300112229461333,67484.1979315839
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0010123937785521666,153102.48174545963
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0016756327771581666,130100.10485097028
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0017203410014303,179034.2727075198
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0011656988910399334,372308.83835947
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0019200122217233667,318747.97101587214
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0020274376678280333,425660.4351859164
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0029297604426845,415050.99948915804
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0038442335558227336,445862.60827047325
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.004846120107815466,498336.8026940285
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.006762400332424367,503223.6828221025
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.008773017001648667,546562.2600638869
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.012492710888437434,540875.4000906167
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.0169877815562714,560461.6452396705
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.0229595701112411,584375.0529732689
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.03278540100193456,576628.6036545497
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.046559511893894366,572149.4688498514
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.061055577557016495,614800.5063902021
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.10800636122023888,489721.15533217863
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.14172308900486677,525891.7267703684
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.21390662544722563,490966.5597333751
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.31430244011556097,470829.9431133606
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.5070184388895933,411267.0940659944
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.7263178483338302,404536.38950774283
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.7748212553364118,534341.3040730811
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,1.084855489115179,537755.4944906232
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,1.6602290011090226,495137.1162959337
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,2.338452825554336,495337.33900550957
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,3.1213829427766098,522900.27526968863
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,4.009701933665305,573574.5544302028
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,5.59914355199903,578784.231892571
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,7.944396239000322,574795.7255181686
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,12.390481368108496,519304.9251953532
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,15.10502560055199,600240.5583257452
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,22.928523754888577,557194.5728636852
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,28.264875123665874,615297.4291911323
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,31.36923893477923,573872.1630266001
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,43.824873504550034,578808.1509776955
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,64.05007836422361,543053.3402661454
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,61.388,582247.9963510784
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,87.581,575066.0873933844
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,95.024,549060.3742212494
threadpool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,131.719,528133.5114903697
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.00027430470153266666,3645.5809704045887
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0007524641121013,13289.670349957842
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0007473065576309,18733.94506851725
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0017461675530195998,10880.971855847292
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0017457548865738,15466.088743414553
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0017286004421508,22561.604780960544
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0017308303323677668,31776.655961858658
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0017478724424727001,44625.68211765732
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0017793110016112333,61821.68260657684
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0017814639995081332,87007.09082125482
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0017508688887788,124509.6085704345
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0017067572218883332,180459.17489028285
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0017419036672347,249152.69894860603
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0017840864421903,343032.7059986261
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0018194863301598332,474309.69152936124
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0017457012191104335,696568.2252428303
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0018248037746072334,939279.0741946582
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.0018525433339074999,1303613.2304155775
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.0017833220009795335,1908236.425127273
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.0018393490024221333,2606900.5902010654
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.0018837150044532,3587060.666834474
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.0026271984441102333,3624012.499453396
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.0026919453347412,4984127.95640588
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.0028651303295563336,6598303.68098035
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.003724843111096133,7151710.610480121
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.0039388046678569336,9530048.622701447
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.004797996775402367,11023975.72903002
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.0065208010021597,11429730.791556928
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.007874069003491734,13337576.792053604
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.0105723709963882,13997144.070195312
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.0136931344456453,15228069.280099247
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.018536804664155467,15850736.161025759
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.02565706222281887,16136648.709211139
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.03468095278134567,16821539.00667327
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.0476875059991661,17238079.08961259
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.06720332133293981,17236097.517582756
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.09340688533703277,17473786.7996643
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.13111010133500933,17541463.064874355
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.18397885811437528,17614502.194514852
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,0.26144864500220866,17465781.85540577
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,0.37573191677520246,17125076.98367737
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,0.5312953955589069,17065175.18462993
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,0.7380645337825534,17309663.877933912
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,1.0197166468920187,17055036.860491328
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,1.0496868237772337,17149813.251176335
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,1.587266648776519,15981053.983306784
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,2.049059191893838,16974916.65326284
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,2.229389136672175,16032660.880977416
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,2.9593006545547396,17019177.460891675
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,3.0661094267800864,17016324.5135028
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,4.118818571332169,16889604.821195167
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,4.2148164971121584,16837792.593965806
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,5.263380714335324,16521039.749825723
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,5.921374158445436,16887971.832918838
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,6.161696533111338,16934918.076419733
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,7.357222893665131,16546886.340064857
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,8.462602653444224,16440620.066614475
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,9.344732944781166,16749728.421871495
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,10.635502930888284,16352122.23908199
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,11.558154580889115,16551461.278802507
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,12.443542836226888,16771401.420536306
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,13.625726103775099,16592653.799004598
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,14.605640013442324,16670153.500696607
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,15.7713479876615,16540727.222814929
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,16.750393891776085,16612198.542782765
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,17.770121668889086,16637599.8717899
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,18.83154749444448,16623353.874255495
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,19.836212586665734,16658158.938169695
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,21.13350915866749,16458510.71814763
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,21.979142273109872,16616544.28830105
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,23.032030869448715,16612025.972382607
threadpool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,24.054841942224186,16628668.81273778
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.00027257398081316665,3668.7287503257357
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0007906717759453333,12647.47307824909
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0007997765535902333,17504.88925582197
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0007824604470903666,24282.377557425192
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0008000921102550999,33746.11454597567
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0008006256675451,48711.903178901135
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0007879394436669001,69802.3184929566
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0008088037792282667,96438.71851640576
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0007917705554929001,138929.1370295045
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0007987808921477666,194045.7033007326
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0007896658893571,276066.1223159619
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0008312097770265334,370544.2458843554
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0008516551079745667,509595.95725569315
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0008635716648875666,708684.6695921639
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0008751216622897,986148.5976041497
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0009192838922349667,1322768.7445318506
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0009535704487417,1797455.0304717787
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.0010791553333401667,2237861.33968793
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.0017827177731216668,1908883.195819102
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.0019179995560294,2500000.5786896544
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.0027875367753311,2424003.8946920843
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.003720462997547433,2559090.093430936
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.004771465775298134,2811924.182598097
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.005953020556053766,3175698.7603167375
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.0080054629997143,3327602.6634500334
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.011754851330692567,3193319.8425052655
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.0159324421072896,3319830.045125334
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.0219754253325776,3391561.2040287144
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.030905199775420333,3398166.029119986
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.043593139216769404,3394639.676306539
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.0604866947806957,3447369.719175812
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.08464255633324176,3471327.104573837
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.11928759544052997,3470763.2295799474
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.168152078000363,3469401.073941772
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.23548633633403926,3490822.494405485
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.3310721353338514,3498702.7791751586
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.46555795866923616,3505840.61470122
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.6632536054406212,3467546.9249385013
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.92403468744731,3507115.09429649
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,1.3025893579969285,3505636.655148205
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,1.8479358247800521,3481959.6620817985
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,2.5809534522234983,3512906.826037121
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,3.633665338114939,3515912.394570632
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,4.965480258333446,3502441.6763741216
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,5.136169227222239,3504933.7752712383
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,7.232052004332757,3507468.417650066
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,9.905861819777327,3511315.787845492
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,10.176747450222832,3512226.295761851
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,14.33204447700109,3514143.6436944827
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,14.842054332333255,3515275.7045458117
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,19.796643571447166,3513990.5281890505
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,20.220906610335067,3509645.109766126
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,24.76953168510811,3510624.3874719613
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,28.491310276887642,3509842.0896816645
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,29.697822684442215,3513652.4016848095
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,34.69941102400355,3508391.8547143675
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,39.7183249764444,3502928.0585853904
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,44.49178106044372,3517992.2059618034
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,49.41193917511057,3519656.3199770604
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,54.39352737033217,3517042.509442824
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,59.6659619779962,3497733.8013416
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,64.32259296388582,3514891.8223327445
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,69.291,3513851.163931824
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,74.238,3513962.7279829737
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,79.23699999999998,3511754.2183575863
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,84.235,3509849.5162343443
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,89.04,3515762.331536388
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,94.056,3513170.6855490347
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,98.94,3515525.4396604
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,103.84,3517116.631355932
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,108.914,3512943.19371247
threadpool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,113.894,3512037.5085605914
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.0007337583300346999,1362.8465382501474
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0008707154458388666,11484.80832376389
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0008380045577779999,16706.353050300248
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0008296864437353,22900.217477895407
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0008526754494652668,31665.03740307329
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0008708528870613,44783.68342052101
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0008795293339321,62533.445876230464
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0008750390009437001,89138.88399931847
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0008339399944266333,131903.97478853303
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0008466343350398,183077.85732870555
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0008647913352793,252083.93181875828
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0008291688870845334,371456.2917127395
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0008624879999293,503195.406817922
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0008667362213859,706097.1780104216
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0008800534421785,980622.2652384774
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0009223886629980333,1318316.2898464557
threadpool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0009792201072495001,1750372.5539443828
